0.1, 4, 4, 4, 4, 4, 2, 39, 2000, 95, 1, 12, 3000, 303, 2, 39, 1000, 54, 11, 197, 6000, 303, 2, 172, 8000, 372, 1, 23, 1000, 57, 0, 22, 1000, 188, 6, 130, 4000, 372, 0, 283, 6000, 467, 3, 50, 2000, 82, 1, 17, 2000, 192, 0, 107, 6000, 473, 2, 38, 6000, 341, 0, 46, 3000, 131, 4, 185, 5000, 334, 3, 38, 1000, 92
0.1, 4, 4, 4, 4, 4, 9, 171, 3000, 228, 2, 32, 5000, 262, 1, 16, 5000, 262, 2, 29, 1000, 48, 7, 302, 8000, 433, 1, 13, 2000, 124, 0, 62, 3000, 433, 2, 32, 1000, 57, 0, 32, 1000, 66, 0, 34, 1000, 117, 2, 43, 5000, 234, 6, 100, 4000, 233, 1, 16, 3000, 107, 17, 404, 10000, 806, 2, 79, 9000, 808, 8, 254, 6000, 375
0.1, 4, 4, 4, 4, 4, 2, 40, 3000, 282, 1, 48, 1000, 66, 0, 174, 8000, 282, 0, 17, 1000, 108, 2, 53, 6000, 294, 1, 20, 2000, 94, 4, 196, 3000, 294, 1, 14, 1000, 38, 1, 10, 5000, 190, 4, 109, 2000, 167, 0, 37, 1000, 48, 0, 19, 4000, 188, 1, 28, 3000, 151, 9, 278, 5000, 442, 3, 118, 6000, 567, 2, 116, 9000, 571
0.1, 4, 4, 4, 4, 4, 5, 202, 9000, 489, 4, 90, 4000, 282, 4, 118, 3000, 188, 2, 64, 5000, 489, 24, 552, 10000, 706, 1, 13, 2000, 67, 0, 48, 2000, 126, 1, 58, 5000, 712, 0, 487, 9000, 754, 2, 65, 4000, 149, 2, 136, 6000, 289, 0, 58, 9000, 758, 1, 19, 1000, 69, 2, 52, 1000, 124, 0, 25, 2000, 145, 0, 42, 3000, 149
0.1, 4, 4, 4, 4, 4, 4, 58, 2000, 133, 0, 34, 1000, 49, 1, 14, 1000, 71, 2, 20, 1000, 133, 2, 105, 5000, 305, 2, 33, 1000, 70, 1, 30, 1000, 180, 7, 118, 9000, 305, 1, 23, 5000, 263, 4, 301, 6000, 573, 5, 157, 7000, 575, 2, 63, 3000, 96, 1, 23, 1000, 62, 6, 101, 3000, 215, 1, 38, 1000, 105, 1, 30, 9000, 218
0.1, 4, 4, 4, 4, 4, 4, 154, 9000, 503, 1, 18, 2000, 73, 3, 51, 10000, 503, 9, 263, 4000, 345, 5, 108, 2000, 138, 4, 58, 2000, 204, 1, 15, 7000, 297, 2, 87, 8000, 294, 4, 155, 7000, 254, 16, 296, 9000, 575, 1, 43, 7000, 579, 2, 35, 1000, 90, 9, 203, 9000, 747, 0, 39, 3000, 74, 1, 34, 10000, 752, 13, 410, 7000, 518
0.1, 4, 4, 4, 4, 4, 6, 191, 6000, 458, 2, 65, 3000, 130, 4, 59, 5000, 458, 0, 131, 4000, 261, 0, 109, 2000, 122, 1, 12, 2000, 238, 8, 243, 9000, 489, 3, 101, 9000, 489, 1, 81, 2000, 196, 1, 23, 1000, 109, 4, 73, 10000, 284, 5, 80, 3000, 284, 1, 86, 4000, 218, 2, 34, 7000, 354, 2, 125, 4000, 348, 3, 81, 2000, 128
0.1, 4, 4, 4, 4, 4, 2, 160, 10000, 549, 5, 150, 4000, 338, 1, 20, 2000, 176, 7, 204, 6000, 549, 1, 33, 4000, 295, 1, 12, 1000, 54, 1, 33, 3000, 89, 0, 203, 3000, 286, 4, 59, 1000, 97, 1, 26, 5000, 293, 7, 121, 10000, 289, 2, 57, 3000, 159, 5, 84, 8000, 263, 4, 108, 2000, 167, 1, 24, 2000, 264, 1, 20, 1000, 53
0.1, 4, 4, 4, 4, 4, 1, 9, 1000, 99, 1, 88, 3000, 212, 0, 144, 6000, 356, 3, 110, 3000, 356, 1, 38, 2000, 116, 4, 113, 6000, 603, 0, 368, 10000, 603, 3, 71, 3000, 235, 0, 98, 2000, 141, 0, 29, 2000, 198, 0, 11, 1000, 40, 3, 51, 2000, 201, 7, 131, 2000, 167, 1, 24, 6000, 358, 1, 39, 3000, 211, 2, 141, 10000, 358
0.1, 4, 4, 4, 4, 4, 0, 33, 1000, 67, 2, 82, 9000, 200, 2, 32, 1000, 116, 0, 49, 2000, 200, 0, 84, 4000, 256, 1, 20, 1000, 38, 0, 132, 3000, 254, 0, 15, 1000, 121, 2, 60, 1000, 88, 2, 104, 5000, 315, 1, 23, 4000, 196, 6, 112, 10000, 315, 4, 96, 3000, 206, 0, 62, 2000, 96, 2, 32, 3000, 336, 4, 122, 5000, 335
0.15, 4, 4, 4, 4, 4, 0, 99, 5000, 387, 3, 203, 5000, 774, 16, 371, 8000, 774, 1, 81, 2000, 181, 10, 238, 4000, 356, 3, 66, 7000, 875, 0, 516, 9000, 875, 0, 22, 1000, 91, 2, 54, 1000, 106, 3, 71, 3000, 243, 1, 33, 3000, 243, 1, 58, 1000, 168, 3, 67, 6000, 541, 1, 24, 1000, 95, 8, 352, 6000, 531, 1, 53, 1000, 168
0.15, 4, 4, 4, 4, 4, 3, 72, 1000, 102, 15, 339, 8000, 485, 1, 28, 6000, 485, 1, 26, 1000, 131, 2, 21, 2000, 306, 2, 57, 1000, 97, 3, 38, 1000, 141, 7, 156, 4000, 306, 0, 46, 2000, 194, 3, 51, 1000, 115, 2, 89, 2000, 384, 0, 172, 6000, 375, 5, 476, 4000, 573, 1, 18, 1000, 45, 1, 41, 5000, 588, 1, 10, 3000, 92
0.15, 4, 4, 4, 4, 4, 0, 471, 6000, 605, 0, 10, 1000, 42, 4, 88, 3000, 605, 0, 32, 1000, 134, 0, 726, 9000, 1006, 1, 15, 1000, 49, 5, 226, 9000, 1006, 2, 27, 1000, 280, 0, 99, 8000, 471, 2, 76, 1000, 112, 11, 244, 8000, 473, 1, 28, 1000, 216, 0, 248, 10000, 1007, 0, 642, 8000, 999, 4, 76, 2000, 112, 1, 20, 4000, 364
0.15, 4, 4, 4, 4, 4, 12, 269, 5000, 452, 2, 51, 2000, 171, 0, 62, 5000, 452, 3, 53, 1000, 109, 9, 201, 6000, 344, 3, 56, 1000, 94, 1, 22, 1000, 132, 1, 34, 1000, 344, 0, 427, 6000, 666, 0, 125, 3000, 238, 1, 64, 2000, 124, 1, 46, 9000, 680, 1, 42, 8000, 287, 2, 131, 8000, 1130, 9, 825, 10000, 1124, 4, 86, 2000, 145
0.15, 4, 4, 4, 4, 4, 10, 181, 8000, 812, 3, 121, 3000, 377, 4, 58, 2000, 186, 9, 426, 8000, 812, 2, 54, 2000, 152, 1, 9, 1000, 76, 4, 68, 3000, 509, 15, 339, 4000, 506, 17, 523, 8000, 644, 1, 18, 1000, 60, 1, 25, 1000, 103, 2, 37, 1000, 663, 5, 136, 3000, 269, 5, 77, 9000, 537, 11, 240, 3000, 528, 1, 21, 2000, 121
0.15, 4, 4, 4, 4, 4, 2, 26, 1000, 41, 1, 12, 1000, 146, 6, 99, 5000, 595, 0, 449, 5000, 595, 3, 71, 4000, 392, 4, 127, 3000, 392, 2, 33, 2000, 115, 5, 138, 2000, 261, 2, 33, 2000, 59, 1, 17, 3000, 345, 2, 37, 4000, 346, 10, 225, 2000, 298, 0, 158, 2000, 262, 1, 14, 1000, 65, 0, 40, 4000, 264, 1, 46, 1000, 113
0.15, 4, 4, 4, 4, 4, 3, 276, 3000, 402, 0, 21, 10000, 434, 1, 31, 7000, 434, 5, 97, 2000, 123, 24, 452, 7000, 740, 2, 141, 9000, 741, 1, 90, 2000, 262, 2, 20, 1000, 118, 5, 461, 8000, 619, 1, 17, 1000, 74, 4, 68, 1000, 149, 2, 30, 9000, 624, 9, 438, 6000, 736, 3, 147, 4000, 281, 2, 71, 7000, 740, 1, 27, 1000, 125
0.15, 4, 4, 4, 4, 4, 0, 75, 5000, 443, 1, 12, 1000, 88, 5, 92, 1000, 185, 6, 252, 10000, 443, 1, 13, 1000, 38, 6, 177, 3000, 297, 1, 17, 3000, 297, 3, 67, 1000, 109, 16, 370, 5000, 728, 14, 248, 8000, 734, 2, 42, 2000, 337, 1, 18, 1000, 69, 1, 25, 4000, 544, 3, 100, 6000, 549, 0, 202, 3000, 228, 9, 170, 3000, 432
0.15, 4, 4, 4, 4, 4, 0, 58, 2000, 86, 9, 433, 6000, 801, 3, 270, 8000, 801, 1, 27, 2000, 359, 2, 24, 10000, 471, 13, 228, 3000, 301, 9, 158, 3000, 471, 2, 22, 2000, 59, 1, 47, 1000, 83, 36, 669, 10000, 816, 1, 21, 1000, 110, 2, 21, 2000, 834, 7, 161, 7000, 567, 2, 29, 1000, 155, 0, 223, 3000, 349, 0, 88, 4000, 524
0.15, 4, 4, 4, 4, 4, 1, 44, 2000, 155, 0, 201, 3000, 356, 1, 72, 3000, 356, 2, 35, 1000, 82, 18, 326, 5000, 547, 2, 38, 1000, 68, 7, 126, 4000, 547, 1, 25, 3000, 203, 1, 11, 1000, 76, 0, 74, 2000, 550, 0, 46, 1000, 144, 12, 382, 7000, 551, 4, 179, 4000, 365, 9, 269, 10000, 964, 5, 159, 6000, 652, 9, 287, 6000, 957
0.15, 4, 4, 4, 4, 4, 0, 23, 3000, 199, 5, 483, 10000, 687, 6, 103, 4000, 687, 3, 64, 1000, 90, 23, 434, 9000, 715, 1, 18, 1000, 120, 4, 91, 2000, 258, 6, 129, 4000, 720, 0, 39, 1000, 107, 2, 104, 4000, 333, 2, 89, 5000, 338, 3, 65, 1000, 224, 2, 82, 1000, 135, 6, 185, 8000, 363, 1, 29, 1000, 171, 1, 27, 2000, 368
0.15, 4, 4, 4, 4, 4, 1, 37, 2000, 281, 3, 53, 1000, 76, 1, 19, 1000, 114, 0, 167, 3000, 281, 0, 52, 1000, 63, 16, 298, 4000, 400, 1, 10, 1000, 86, 0, 18, 2000, 400, 2, 19, 1000, 60, 1, 22, 1000, 101, 2, 36, 1000, 244, 6, 134, 2000, 243, 1, 23, 2000, 170, 2, 39, 1000, 81, 3, 81, 5000, 425, 5, 239, 3000, 418
0.15, 4, 4, 4, 4, 4, 3, 89, 1000, 142, 0, 50, 3000, 219, 4, 73, 8000, 416, 0, 197, 6000, 416, 0, 54, 1000, 65, 1, 52, 1000, 122, 1, 10, 1000, 229, 3, 101, 3000, 229, 2, 30, 3000, 727, 2, 19, 2000, 57, 5, 154, 2000, 217, 21, 482, 10000, 726, 2, 45, 9000, 1152, 7, 648, 8000, 752, 11, 344, 9000, 1123, 0, 24, 1000, 71
0.15, 4, 4, 4, 4, 4, 8, 189, 8000, 521, 2, 45, 8000, 521, 4, 69, 4000, 324, 11, 193, 2000, 251, 0, 136, 5000, 441, 3, 117, 8000, 458, 3, 138, 2000, 313, 0, 38, 1000, 158, 11, 257, 9000, 1053, 2, 36, 1000, 124, 0, 641, 10000, 1048, 1, 74, 4000, 403, 1, 27, 1000, 101, 11, 240, 5000, 457, 2, 60, 1000, 204, 4, 93, 9000, 465
0.15, 4, 4, 4, 4, 4, 4, 106, 3000, 287, 10, 298, 8000, 595, 0, 101, 2000, 177, 2, 74, 3000, 595, 0, 82, 2000, 225, 4, 339, 8000, 890, 2, 141, 4000, 547, 10, 296, 10000, 890, 2, 32, 6000, 209, 1, 29, 2000, 209, 3, 66, 1000, 109, 2, 60, 1000, 173, 9, 265, 4000, 424, 2, 65, 1000, 90, 0, 13, 3000, 143, 0, 54, 5000, 431
0.15, 4, 4, 4, 4, 4, 1, 92, 4000, 401, 7, 160, 2000, 293, 0, 108, 10000, 401, 2, 31, 1000, 126, 1, 13, 2000, 97, 4, 334, 10000, 981, 1, 75, 4000, 438, 22, 521, 6000, 981, 3, 285, 7000, 909, 18, 328, 7000, 909, 4, 151, 4000, 261, 3, 81, 4000, 561, 1, 24, 1000, 71, 4, 98, 7000, 592, 8, 388, 4000, 575, 1, 23, 2000, 179
0.2, 4, 4, 4, 4, 4, 9, 158, 5000, 580, 4, 72, 1000, 199, 11, 203, 7000, 580, 0, 123, 2000, 366, 2, 60, 6000, 348, 0, 1111, 9000, 1460, 4, 74, 2000, 151, 0, 193, 7000, 1452, 0, 36, 2000, 305, 2, 158, 1000, 207, 6, 103, 10000, 436, 5, 98, 9000, 431, 4, 92, 1000, 134, 2, 58, 4000, 441, 1, 26, 2000, 202, 10, 218, 3000, 432
0.2, 4, 4, 4, 4, 4, 4, 62, 1000, 121, 3, 55, 2000, 282, 0, 55, 1000, 179, 0, 103, 2000, 282, 3, 46, 5000, 456, 29, 931, 9000, 1416, 10, 315, 7000, 1420, 4, 71, 2000, 128, 0, 390, 5000, 496, 0, 710, 9000, 1479, 0, 106, 8000, 745, 8, 233, 8000, 1492, 2, 52, 1000, 192, 5, 104, 2000, 480, 0, 344, 6000, 800, 3, 280, 8000, 839
0.2, 4, 4, 4, 4, 4, 20, 636, 7000, 961, 12, 264, 5000, 305, 2, 27, 7000, 1387, 22, 404, 9000, 1387, 22, 418, 6000, 824, 11, 190, 3000, 372, 1, 31, 1000, 169, 0, 115, 4000, 832, 11, 337, 10000, 1481, 5, 466, 10000, 1503, 0, 572, 6000, 977, 2, 44, 2000, 416, 4, 195, 5000, 959, 1, 29, 1000, 94, 0, 42, 1000, 290, 19, 609, 7000, 936
0.2, 4, 4, 4, 4, 4, 2, 148, 2000, 415, 3, 289, 5000, 707, 2, 44, 1000, 196, 11, 208, 10000, 707, 14, 320, 9000, 817, 2, 48, 2000, 140, 4, 75, 3000, 479, 17, 321, 3000, 817, 9, 215, 4000, 366, 0, 443, 4000, 804, 1, 12, 1000, 136, 0, 106, 5000, 822, 3, 38, 1000, 153, 3, 92, 2000, 401, 14, 258, 5000, 678, 5, 229, 4000, 679
0.2, 4, 4, 4, 4, 4, 2, 42, 6000, 239, 4, 325, 6000, 568, 12, 1173, 10000, 1753, 8, 187, 10000, 1753, 1, 33, 2000, 284, 7, 121, 5000, 415, 2, 120, 1000, 168, 2, 107, 3000, 415, 24, 565, 4000, 656, 2, 37, 7000, 850, 1, 12, 1000, 64, 6, 167, 5000, 848, 1, 14, 1000, 102, 1, 62, 1000, 212, 0, 208, 3000, 399, 0, 109, 2000, 397
0.2, 4, 4, 4, 4, 4, 0, 167, 3000, 267, 1, 49, 3000, 577, 4, 306, 3000, 577, 1, 49, 2000, 100, 6, 128, 3000, 427, 5, 84, 3000, 617, 8, 182, 7000, 617, 8, 190, 2000, 291, 0, 650, 8000, 824, 1, 55, 1000, 118, 0, 58, 1000, 171, 3, 51, 9000, 838, 8, 355, 7000, 533, 44, 817, 8000, 1402, 1, 24, 1000, 162, 3, 126, 8000, 1441
0.2, 4, 4, 4, 4, 4, 4, 150, 1000, 174, 0, 53, 7000, 260, 1, 19, 3000, 260, 2, 31, 1000, 207, 9, 886, 5000, 967, 2, 28, 4000, 71, 1, 9, 1000, 39, 1, 24, 6000, 969, 2, 54, 4000, 522, 2, 55, 1000, 111, 14, 330, 4000, 518, 2, 43, 1000, 174, 4, 58, 3000, 337, 3, 73, 1000, 152, 1, 79, 1000, 236, 0, 97, 4000, 331
0.2, 4, 4, 4, 4, 4, 0, 10, 3000, 239, 17, 545, 9000, 801, 4, 107, 1000, 121, 0, 118, 5000, 801, 1, 23, 1000, 66, 3, 115, 2000, 184, 7, 217, 2000, 412, 1, 24, 4000, 412, 0, 48, 3000, 165, 19, 347, 7000, 1216, 2, 115, 5000, 561, 0, 652, 6000, 1216, 7, 307, 9000, 1514, 25, 465, 10000, 1509, 13, 388, 5000, 673, 8, 245, 7000, 1006
0.2, 4, 4, 4, 4, 4, 12, 360, 5000, 539, 1, 44, 10000, 539, 1, 20, 1000, 66, 2, 99, 1000, 167, 4, 172, 3000, 525, 6, 246, 7000, 915, 0, 390, 6000, 911, 2, 79, 2000, 269, 3, 215, 5000, 392, 0, 15, 1000, 38, 0, 120, 1000, 161, 1, 22, 1000, 394, 3, 54, 2000, 247, 0, 17, 1000, 43, 0, 130, 1000, 176, 2, 24, 1000, 247
0.2, 4, 4, 4, 4, 4, 0, 19, 1000, 77, 2, 56, 1000, 173, 0, 192, 7000, 365, 0, 96, 1000, 365, 0, 369, 9000, 1432, 4, 156, 5000, 728, 22, 680, 9000, 1430, 2, 195, 4000, 359, 27, 508, 10000, 861, 2, 169, 2000, 322, 1, 39, 1000, 149, 3, 84, 4000, 863, 0, 61, 1000, 85, 4, 89, 1000, 208, 1, 23, 2000, 248, 0, 37, 1000, 223
0.2, 4, 4, 4, 4, 4, 2, 53, 3000, 343, 2, 77, 1000, 134, 3, 94, 2000, 231, 2, 110, 2000, 343, 1, 20, 1000, 77, 3, 66, 1000, 148, 18, 334, 6000, 502, 2, 51, 1000, 504, 1, 12, 7000, 958, 0, 601, 7000, 948, 4, 303, 3000, 350, 1, 10, 1000, 42, 0, 75, 9000, 468, 4, 96, 1000, 193, 0, 79, 3000, 258, 2, 196, 3000, 478
0.2, 4, 4, 4, 4, 4, 4, 110, 1000, 132, 2, 39, 1000, 173, 5, 116, 3000, 294, 1, 17, 3000, 294, 6, 495, 5000, 699, 2, 50, 1000, 117, 4, 70, 4000, 699, 3, 57, 2000, 196, 2, 121, 1000, 219, 9, 171, 6000, 535, 0, 90, 3000, 343, 3, 121, 7000, 541, 26, 479, 8000, 913, 14, 263, 8000, 919, 0, 62, 1000, 104, 2, 40, 1000, 399
0.2, 4, 4, 4, 4, 4, 7, 194, 3000, 348, 8, 139, 4000, 540, 6, 186, 4000, 833, 0, 293, 6000, 833, 11, 492, 6000, 1012, 19, 354, 7000, 1012, 1, 12, 1000, 123, 2, 100, 2000, 504, 22, 507, 8000, 705, 1, 10, 1000, 56, 1, 25, 2000, 720, 4, 107, 1000, 168, 7, 226, 3000, 521, 1, 9, 1000, 80, 0, 195, 2000, 260, 2, 46, 3000, 530
